Transaction_ID,Customer_ID,Transaction_Date,Transaction_Time,Amount,Merchant,Merchant_Category,Location,Transaction_Type,Payment_Method,Device_Type,Customer_Age,Account_Age,Previous_Transactions,Failed_Transactions,Transaction_Frequency,International_Transaction,Fraud
TXN00005002,CUST01441,2023-12-16,08:01:00,78.8,Starbucks,Food & Beverage,International - Mexico,Purchase,Debit Card,Mobile,49,64,353,8,47,Yes,0
TXN00005003,CUST00840,2023-12-05,09:51:10,123.82,Amazon,E-commerce,"Houston, TX",Purchase,Debit Card,Mobile,79,52,1,17,22,No,0
TXN00005004,CUST00605,2023-08-13,16:46:39,24.76,Uber,Transportation,"Boston, MA",Purchase,PayPal,Mobile,27,164,308,5,24,No,0
TXN00005005,CUST00329,2024-01-06,13:54:04,1253.95,Shell Gas,Gas & Fuel,"Dallas, TX",Purchase,Debit Card,Desktop,27,69,118,19,34,No,0
TXN00005006,CUST00081,2024-06-27,19:03:54,48.86,Home Depot,Home Improvement,"San Antonio, TX",Purchase,Gift Card,Mobile,53,67,6,5,19,No,0
TXN00005007,CUST01123,2023-04-15,13:13:44,98.8,Uber,Transportation,International - Canada,Transfer,Bank Transfer,Desktop,25,175,254,9,24,Yes,0
TXN00005008,CUST01017,2023-05-23,11:46:13,2.2,PayPal,Money Transfer,"New York, NY",Purchase,Credit Card,Mobile,71,83,483,8,20,No,0
TXN00005009,CUST00426,2024-04-02,22:09:36,99.01,Lyft,Transportation,"Las Vegas, NV",Refund,PayPal,Mobile,69,2,460,8,34,No,0
TXN00005010,CUST01410,2024-01-31,15:25:09,110.76,Airbnb,Travel,"San Antonio, TX",Purchase,Credit Card,Mobile,37,172,403,2,47,No,0
TXN00005011,CUST00985,2023-03-07,01:56:57,127.15,Unknown Merchant,Unknown,"Philadelphia, PA",Withdrawal,Credit Card,Tablet,49,78,477,11,27,No,0
TXN00005012,CUST00678,2023-04-29,06:15:53,15.08,Venmo Transfer,Money Transfer,"New York, NY",Purchase,Gift Card,Mobile,67,28,413,10,44,No,1
TXN00005013,CUST00481,2023-01-07,01:05:58,254.64,Walmart,Retail,"Seattle, WA",Withdrawal,PayPal,Mobile,31,54,74,13,29,No,0
TXN00005014,CUST00006,2024-04-06,00:38:06,12.43,Bank Transfer,Money Transfer,"San Antonio, TX",Purchase,Debit Card,Mobile,67,67,350,18,1,No,0
TXN00005015,CUST00027,2024-04-05,15:13:16,16.64,Shell Gas,Gas & Fuel,"Denver, CO",Refund,Crypto,Desktop,45,164,194,9,46,No,0
TXN00005016,CUST01376,2023-10-15,06:56:57,88.93,Amazon,E-commerce,"Los Angeles, CA",Transfer,PayPal,Mobile,63,102,186,18,36,No,1
TXN00005017,CUST00183,2024-06-07,10:32:19,520.02,Venmo Transfer,Money Transfer,"Seattle, WA",Purchase,PayPal,Mobile,69,120,449,4,43,No,0
TXN00005018,CUST00227,2024-05-19,09:46:55,114.72,Google Play,Subscription,"San Jose, CA",Refund,Debit Card,Mobile,70,153,495,8,39,No,0
TXN00005019,CUST01176,2023-12-19,06:21:32,510.08,Airbnb,Travel,"Los Angeles, CA",Withdrawal,Debit Card,Tablet,41,48,2,0,45,No,0
TXN00005020,CUST01371,2023-10-22,16:03:17,54.29,Bank Transfer,Money Transfer,"New York, NY",Purchase,Debit Card,Tablet,32,167,183,14,46,No,0
TXN00005021,CUST01012,2023-09-06,21:22:34,54.15,Unknown Merchant,Unknown,"Philadelphia, PA",Refund,Credit Card,Mobile,39,47,334,3,7,No,0
TXN00005022,CUST00306,2023-12-07,15:51:18,209.3,Google Play,Subscription,"Seattle, WA",Withdrawal,Credit Card,POS Terminal,47,21,272,6,43,No,0
TXN00005023,CUST00185,2023-05-18,06:20:30,533.1,Airbnb,Travel,"Los Angeles, CA",Purchase,Credit Card,POS Terminal,21,158,367,5,20,No,0
TXN00005024,CUST01048,2024-01-31,02:14:37,460.72,Best Buy,Electronics,"New York, NY",Subscription,Credit Card,Desktop,30,92,51,14,20,No,0
TXN00005025,CUST00154,2024-04-01,18:37:19,119.77,Target,Retail,"Chicago, IL",Withdrawal,Credit Card,Desktop,76,159,262,5,25,No,0
TXN00005026,CUST01482,2023-08-05,22:31:17,516.49,Netflix,Subscription,"San Diego, CA",Withdrawal,Debit Card,Mobile,40,121,367,6,43,No,0
TXN00005027,CUST01482,2023-03-17,06:19:15,21.72,Amazon,E-commerce,"San Jose, CA",Transfer,Debit Card,Mobile,25,116,132,19,21,No,0
TXN00005028,CUST00208,2023-06-30,09:42:22,61.45,Shell Gas,Gas & Fuel,"Seattle, WA",Purchase,Debit Card,Desktop,35,154,481,2,9,No,0
TXN00005029,CUST00525,2023-08-19,22:58:42,51.6,Lyft,Transportation,"Los Angeles, CA",Purchase,PayPal,Mobile,29,150,224,12,27,No,1
TXN00005030,CUST01320,2024-01-19,03:39:24,132.4,Home Depot,Home Improvement,International - Mexico,Transfer,Credit Card,Mobile,72,149,309,1,28,Yes,0
TXN00005031,CUST00474,2023-09-22,22:53:08,309.23,Home Depot,Home Improvement,"Miami, FL",Transfer,Debit Card,Mobile,48,1,60,2,25,No,0
TXN00005032,CUST00936,2023-02-07,12:09:09,81.06,Starbucks,Food & Beverage,International - Mexico,Purchase,Bank Transfer,ATM,31,165,364,12,36,Yes,0
TXN00005033,CUST00607,2024-03-14,04:10:13,6.1,Venmo Transfer,Money Transfer,"New York, NY",Refund,Crypto,POS Terminal,51,77,15,8,34,No,0
TXN00005034,CUST00541,2024-02-07,02:12:38,552.57,CVS Pharmacy,Healthcare,"Denver, CO",Purchase,Debit Card,Tablet,35,85,228,18,2,No,0
TXN00005035,CUST00951,2024-02-12,22:19:08,41.39,Airbnb,Travel,"Miami, FL",Subscription,Credit Card,Desktop,73,46,194,17,9,No,0
TXN00005036,CUST00103,2024-03-26,08:46:52,44.22,Apple Store,Electronics,"San Antonio, TX",Purchase,Credit Card,POS Terminal,51,137,250,4,19,No,0
TXN00005037,CUST00205,2024-01-30,18:03:16,263.44,Google Play,Subscription,"Atlanta, GA",Purchase,Debit Card,Desktop,28,145,442,9,15,No,0
TXN00005038,CUST00358,2023-11-28,10:04:09,65.43,Uber,Transportation,"New York, NY",Subscription,Debit Card,Mobile,58,47,302,13,21,No,0
TXN00005039,CUST00081,2023-08-10,13:34:46,125.04,Amazon,E-commerce,"Chicago, IL",Transfer,Debit Card,Mobile,29,59,47,16,16,No,0
TXN00005040,CUST00596,2023-09-08,17:25:46,181.18,Google Play,Subscription,"Atlanta, GA",Transfer,Credit Card,Mobile,66,54,234,2,2,No,0
TXN00005041,CUST00738,2023-10-26,07:32:30,145.44,Unknown Merchant,Unknown,"San Jose, CA",Refund,Bank Transfer,Desktop,32,86,120,6,26,No,0
TXN00005042,CUST01387,2023-09-05,10:43:47,89.94,Amazon,E-commerce,"Atlanta, GA",Purchase,Crypto,Mobile,74,12,498,8,44,No,0
TXN00005043,CUST00641,2023-05-19,13:54:42,141.04,Venmo Transfer,Money Transfer,"Chicago, IL",Purchase,Debit Card,Tablet,48,6,319,4,29,No,0
TXN00005044,CUST00873,2023-04-22,05:22:38,1978.01,Shell Gas,Gas & Fuel,"Philadelphia, PA",Transfer,Debit Card,Mobile,66,53,49,3,33,No,0
TXN00005045,CUST00238,2023-02-02,13:42:51,232.17,Target,Retail,"Atlanta, GA",Withdrawal,Debit Card,Desktop,75,144,468,2,34,No,0
TXN00005046,CUST00195,2023-06-13,15:22:21,384.72,CVS Pharmacy,Healthcare,"New York, NY",Subscription,Debit Card,POS Terminal,46,90,40,12,46,No,0
TXN00005047,CUST00094,2023-12-01,09:48:12,216.28,Google Play,Subscription,"Phoenix, AZ",Subscription,Credit Card,Desktop,43,5,455,8,27,No,1
TXN00005048,CUST00020,2024-02-08,05:22:38,924.98,Target,Retail,"San Jose, CA",Purchase,Debit Card,Desktop,35,73,21,6,7,No,0
TXN00005049,CUST00284,2023-08-05,03:04:19,387.88,Lyft,Transportation,"Philadelphia, PA",Transfer,Credit Card,ATM,49,174,370,7,49,No,1
TXN00005050,CUST01359,2024-03-22,17:20:45,647.06,PayPal,Money Transfer,"Dallas, TX",Refund,Credit Card,Desktop,39,14,181,9,15,No,0
TXN00005051,CUST01326,2024-04-23,01:19:55,675.1,Walmart,Retail,"Boston, MA",Transfer,Debit Card,Mobile,55,172,4,0,17,No,0
TXN00005052,CUST00350,2023-09-02,04:13:58,306.1,Starbucks,Food & Beverage,"Philadelphia, PA",Subscription,Debit Card,Desktop,34,106,144,19,9,No,1
TXN00005053,CUST00674,2023-03-19,06:11:26,256.45,Chase ATM,ATM,"Miami, FL",Purchase,Credit Card,Desktop,40,52,356,0,13,No,0
TXN00005054,CUST00733,2023-09-27,18:59:29,91.84,Target,Retail,"Houston, TX",Purchase,Crypto,Desktop,41,116,77,18,32,No,1
TXN00005055,CUST00897,2023-08-10,04:53:17,65.71,Lyft,Transportation,"Seattle, WA",Withdrawal,Debit Card,Desktop,67,26,230,1,2,No,0
TXN00005056,CUST01274,2023-05-09,14:52:07,345.1,Netflix,Subscription,International - Mexico,Withdrawal,PayPal,Mobile,25,53,296,11,32,Yes,0
TXN00005057,CUST00550,2023-04-03,01:57:08,35.19,Target,Retail,"Houston, TX",Purchase,Debit Card,Desktop,58,109,347,12,47,No,0
TXN00005058,CUST00191,2023-08-12,13:47:07,207.86,Chase ATM,ATM,"Miami, FL",Purchase,Debit Card,Desktop,23,29,478,13,20,No,0
TXN00005059,CUST00764,2023-08-01,16:54:21,105.51,Shell Gas,Gas & Fuel,"New York, NY",Transfer,Credit Card,Tablet,22,19,208,4,43,No,0
TXN00005060,CUST00702,2024-01-13,23:32:50,209.17,Starbucks,Food & Beverage,"San Diego, CA",Withdrawal,Credit Card,ATM,61,47,162,2,19,No,0
TXN00005061,CUST00375,2023-12-07,22:00:04,42.23,Home Depot,Home Improvement,"Seattle, WA",Transfer,Credit Card,ATM,74,136,167,16,46,No,0
TXN00005062,CUST00234,2023-06-23,16:49:40,643.46,Lyft,Transportation,"Phoenix, AZ",Withdrawal,Bank Transfer,ATM,46,23,277,0,27,No,0
TXN00005063,CUST00821,2023-05-12,12:22:04,148.17,Apple Store,Electronics,"Boston, MA",Transfer,PayPal,Mobile,45,117,236,13,36,No,0
TXN00005064,CUST00820,2023-08-13,01:38:05,23.74,Shell Gas,Gas & Fuel,"Denver, CO",Purchase,Credit Card,POS Terminal,28,106,175,5,30,No,0
TXN00005065,CUST00935,2023-07-21,12:06:26,80.44,Uber,Transportation,"Dallas, TX",Purchase,Credit Card,Desktop,74,163,52,16,11,No,0
TXN00005066,CUST00557,2024-04-15,19:49:52,404.67,Target,Retail,"Atlanta, GA",Purchase,Debit Card,Desktop,18,53,348,3,16,No,0
TXN00005067,CUST00790,2023-03-24,10:12:35,5.69,Uber,Transportation,"New York, NY",Refund,Credit Card,POS Terminal,60,96,9,5,26,No,1
TXN00005068,CUST01413,2023-06-29,22:43:38,90.8,Target,Retail,"Miami, FL",Purchase,PayPal,Tablet,36,5,145,0,30,No,0
TXN00005069,CUST00980,2024-06-01,15:13:22,126.2,McDonald's,Food & Beverage,"Dallas, TX",Purchase,Bank Transfer,Mobile,26,16,226,8,2,No,0
TXN00005070,CUST00864,2023-08-05,10:00:56,268.71,Walmart,Retail,"Chicago, IL",Purchase,Credit Card,Mobile,44,17,235,3,34,No,0
TXN00005071,CUST01329,2023-04-20,12:29:19,966.41,Target,Retail,"Chicago, IL",Withdrawal,Gift Card,Mobile,51,160,463,8,41,No,1
TXN00005072,CUST00342,2023-03-16,13:07:21,76.34,Starbucks,Food & Beverage,"Houston, TX",Subscription,PayPal,Tablet,61,102,241,8,22,No,0
TXN00005073,CUST00232,2023-06-10,15:50:06,252.97,Netflix,Subscription,"Atlanta, GA",Purchase,Debit Card,Desktop,21,20,304,12,31,No,0
TXN00005074,CUST00272,2024-03-04,21:04:21,114.28,Home Depot,Home Improvement,"Boston, MA",Purchase,Credit Card,Tablet,53,112,70,16,21,No,0
TXN00005075,CUST01426,2024-01-31,02:49:16,1013.61,Bank Transfer,Money Transfer,"Philadelphia, PA",Purchase,Bank Transfer,Mobile,35,120,157,2,36,No,0
TXN00005076,CUST01488,2023-05-12,03:38:14,256.2,Bank Transfer,Money Transfer,"Las Vegas, NV",Transfer,Crypto,Mobile,32,111,18,5,40,No,0
TXN00005077,CUST00121,2023-01-22,05:50:35,322.81,PayPal,Money Transfer,"Denver, CO",Purchase,Debit Card,Mobile,68,1,54,19,23,No,1
TXN00005078,CUST00327,2024-04-09,18:49:36,133.02,Uber,Transportation,"Houston, TX",Transfer,Credit Card,Mobile,30,58,443,14,26,No,0
TXN00005079,CUST00213,2023-01-31,20:54:04,1160.09,Starbucks,Food & Beverage,"Atlanta, GA",Purchase,Credit Card,POS Terminal,36,93,214,13,18,No,0
TXN00005080,CUST00853,2024-02-24,07:09:21,62.06,PayPal,Money Transfer,"Dallas, TX",Purchase,Debit Card,Mobile,66,172,455,12,15,No,1
TXN00005081,CUST01210,2024-02-22,19:28:46,30.6,Target,Retail,"San Diego, CA",Transfer,Debit Card,POS Terminal,23,6,208,8,34,No,0
TXN00005082,CUST00989,2023-06-01,13:32:11,260.31,Home Depot,Home Improvement,"Chicago, IL",Withdrawal,Credit Card,POS Terminal,65,108,20,14,22,No,0
TXN00005083,CUST01166,2023-01-06,04:14:47,88.67,Starbucks,Food & Beverage,"Atlanta, GA",Purchase,Debit Card,POS Terminal,73,103,281,13,28,No,0
TXN00005084,CUST01390,2024-01-15,07:48:00,102.93,Shell Gas,Gas & Fuel,"Los Angeles, CA",Refund,Crypto,POS Terminal,29,50,248,3,43,No,0
TXN00005085,CUST00898,2023-01-21,00:31:25,1303.94,Google Play,Subscription,"San Antonio, TX",Subscription,Debit Card,Mobile,68,118,27,10,49,No,1
TXN00005086,CUST00372,2023-10-15,00:44:07,82.91,Home Depot,Home Improvement,"San Jose, CA",Withdrawal,Credit Card,Mobile,54,110,422,1,7,No,0
TXN00005087,CUST01252,2023-06-07,18:49:17,112.9,Starbucks,Food & Beverage,"New York, NY",Purchase,Debit Card,Mobile,34,88,416,15,40,No,0
TXN00005088,CUST00778,2023-08-07,21:49:55,17.12,CVS Pharmacy,Healthcare,"Dallas, TX",Transfer,Credit Card,Desktop,75,20,295,18,42,No,0
TXN00005089,CUST00735,2024-03-19,15:17:25,1178.03,PayPal,Money Transfer,"Chicago, IL",Purchase,Credit Card,Mobile,40,14,210,15,24,No,0
TXN00005090,CUST01253,2023-11-28,06:35:02,7.47,Walmart,Retail,"San Diego, CA",Purchase,PayPal,POS Terminal,43,133,284,6,35,No,0
TXN00005091,CUST00060,2023-12-12,12:07:58,144.52,Amazon,E-commerce,"Las Vegas, NV",Purchase,PayPal,Desktop,46,169,19,10,13,No,0
TXN00005092,CUST01402,2024-02-09,14:09:57,24.3,Shell Gas,Gas & Fuel,"Las Vegas, NV",Purchase,Credit Card,Desktop,50,40,19,11,49,No,0
TXN00005093,CUST01490,2023-04-09,00:08:29,22.86,Shell Gas,Gas & Fuel,"Boston, MA",Transfer,PayPal,ATM,77,34,329,3,13,No,1
TXN00005094,CUST00268,2023-12-19,12:21:56,42.09,Chase ATM,ATM,"Los Angeles, CA",Transfer,Credit Card,Desktop,44,124,395,15,31,No,0
TXN00005095,CUST00990,2023-08-18,02:06:34,446.9,PayPal,Money Transfer,"Philadelphia, PA",Withdrawal,Bank Transfer,POS Terminal,42,45,119,15,19,No,0
TXN00005096,CUST01000,2023-03-27,03:22:09,75.02,Unknown Merchant,Unknown,International - Canada,Withdrawal,Credit Card,POS Terminal,73,80,96,6,29,Yes,1
TXN00005097,CUST00232,2023-04-04,03:51:16,26.31,Walmart,Retail,"Seattle, WA",Purchase,Credit Card,Mobile,72,71,119,12,22,No,0
TXN00005098,CUST00843,2023-12-12,04:18:38,423.46,Airbnb,Travel,"Phoenix, AZ",Transfer,Debit Card,Desktop,27,155,24,4,41,No,0
TXN00005099,CUST00903,2023-12-02,18:01:16,601.44,McDonald's,Food & Beverage,International - Unknown,Purchase,PayPal,Tablet,64,78,152,0,21,Yes,0
TXN00005100,CUST00095,2024-01-19,02:56:59,884.49,Apple Store,Electronics,"Los Angeles, CA",Purchase,Credit Card,Mobile,40,78,244,4,16,No,0
TXN00005101,CUST00130,2023-07-24,07:43:45,19.37,Walmart,Retail,"San Jose, CA",Purchase,Credit Card,Mobile,38,172,259,13,30,No,0
TXN00005102,CUST00536,2023-03-09,11:15:32,47.53,Shell Gas,Gas & Fuel,"Los Angeles, CA",Transfer,Gift Card,Mobile,38,33,3,10,5,No,1
TXN00005103,CUST01342,2023-04-17,06:28:22,68.18,CVS Pharmacy,Healthcare,"Dallas, TX",Subscription,PayPal,Mobile,60,33,392,1,41,No,0
TXN00005104,CUST00644,2023-08-05,06:44:37,61.69,CVS Pharmacy,Healthcare,"Philadelphia, PA",Refund,Debit Card,Tablet,30,44,142,17,41,No,0
TXN00005105,CUST00026,2024-06-03,09:45:42,318.05,Lyft,Transportation,"New York, NY",Refund,Debit Card,Tablet,54,20,281,14,6,No,0
TXN00005106,CUST01443,2023-04-01,11:01:15,177.96,Lyft,Transportation,"Chicago, IL",Subscription,Credit Card,Mobile,50,111,334,13,21,No,0
TXN00005107,CUST01389,2023-10-02,17:50:25,39.91,CVS Pharmacy,Healthcare,"Phoenix, AZ",Transfer,Gift Card,POS Terminal,41,164,345,12,42,No,0
TXN00005108,CUST01075,2023-03-03,09:55:01,86.59,PayPal,Money Transfer,"Atlanta, GA",Purchase,Debit Card,Mobile,61,7,219,1,11,No,1
TXN00005109,CUST01181,2023-06-22,18:36:54,116.77,Target,Retail,"Denver, CO",Purchase,Gift Card,Tablet,28,160,326,18,24,No,1
TXN00005110,CUST01483,2023-02-27,17:59:26,98.9,CVS Pharmacy,Healthcare,"Chicago, IL",Purchase,PayPal,Mobile,34,167,159,7,28,No,0
TXN00005111,CUST01158,2023-09-12,01:52:44,50.22,Starbucks,Food & Beverage,"San Diego, CA",Subscription,Credit Card,Desktop,21,24,75,16,15,No,0
TXN00005112,CUST00459,2023-05-02,17:36:23,32.09,Unknown Merchant,Unknown,"Dallas, TX",Transfer,Debit Card,POS Terminal,64,70,98,14,39,No,1
TXN00005113,CUST01372,2024-01-29,20:17:12,299.38,Airbnb,Travel,"Chicago, IL",Transfer,Debit Card,POS Terminal,42,112,179,19,46,No,0
TXN00005114,CUST00693,2023-09-18,11:08:16,29.4,Apple Store,Electronics,"Seattle, WA",Transfer,Credit Card,Tablet,47,104,126,13,40,No,0
TXN00005115,CUST01064,2023-08-03,11:01:36,284.11,Venmo Transfer,Money Transfer,"Chicago, IL",Purchase,PayPal,Tablet,26,54,31,2,47,No,0
TXN00005116,CUST01072,2023-12-19,05:10:57,161.63,Bank Transfer,Money Transfer,"Atlanta, GA",Transfer,Credit Card,Mobile,38,38,264,16,19,No,1
TXN00005117,CUST01410,2024-05-04,19:40:56,43.5,Netflix,Subscription,"Atlanta, GA",Subscription,Debit Card,Mobile,37,74,333,2,17,No,0
TXN00005118,CUST01435,2024-02-03,08:06:25,224.15,Best Buy,Electronics,"Chicago, IL",Subscription,Credit Card,Mobile,36,80,12,12,3,No,0
TXN00005119,CUST01267,2024-06-06,00:30:24,51.45,Amazon,E-commerce,International - Canada,Purchase,Credit Card,Mobile,36,32,439,17,3,Yes,0
TXN00005120,CUST00196,2023-02-27,13:06:35,239.45,Best Buy,Electronics,"San Diego, CA",Purchase,Debit Card,Desktop,29,45,379,0,39,No,0
TXN00005121,CUST00887,2024-06-18,08:05:09,47.24,Lyft,Transportation,"New York, NY",Subscription,Bank Transfer,Tablet,54,61,427,6,28,No,0
TXN00005122,CUST01356,2023-09-02,12:28:56,138.5,Unknown Merchant,Unknown,"Miami, FL",Purchase,Debit Card,POS Terminal,59,53,480,4,31,No,0
TXN00005123,CUST01489,2023-01-30,19:01:24,114.59,Apple Store,Electronics,"Philadelphia, PA",Subscription,PayPal,Tablet,34,128,351,1,42,No,0
TXN00005124,CUST00510,2023-12-03,14:44:40,57.83,Home Depot,Home Improvement,"San Antonio, TX",Purchase,Debit Card,ATM,54,179,338,16,49,No,0
TXN00005125,CUST00987,2023-03-20,00:18:53,83.27,Shell Gas,Gas & Fuel,"San Diego, CA",Purchase,Bank Transfer,POS Terminal,71,76,413,9,47,No,0
TXN00005126,CUST00709,2024-02-09,21:40:36,56.14,Starbucks,Food & Beverage,"Philadelphia, PA",Purchase,Credit Card,Desktop,65,27,399,3,8,No,0
TXN00005127,CUST01360,2023-09-04,15:08:09,495.24,Best Buy,Electronics,"Las Vegas, NV",Purchase,Credit Card,Desktop,56,166,395,8,17,No,0
TXN00005128,CUST01386,2023-05-28,21:17:18,52.43,Walmart,Retail,"Houston, TX",Transfer,PayPal,Mobile,45,62,201,10,35,No,1
TXN00005129,CUST01314,2024-03-09,13:02:53,111.56,Venmo Transfer,Money Transfer,"San Antonio, TX",Subscription,Credit Card,POS Terminal,58,18,449,11,36,No,0
TXN00005130,CUST00789,2024-05-28,12:21:51,9.89,McDonald's,Food & Beverage,"San Antonio, TX",Purchase,Debit Card,Desktop,52,127,17,11,27,No,0
TXN00005131,CUST00305,2024-05-01,06:59:31,53.27,Venmo Transfer,Money Transfer,"Seattle, WA",Purchase,Credit Card,Desktop,64,109,396,17,40,No,0
TXN00005132,CUST01144,2023-01-28,16:18:23,260.28,Apple Store,Electronics,"Los Angeles, CA",Transfer,Debit Card,Mobile,65,103,92,3,45,No,0
TXN00005133,CUST01256,2024-05-07,19:53:03,214.84,Walmart,Retail,"Chicago, IL",Purchase,Debit Card,Mobile,35,77,279,8,33,No,0
TXN00005134,CUST00112,2024-05-02,05:26:27,205.14,Chase ATM,ATM,"Denver, CO",Purchase,PayPal,Desktop,31,117,357,7,11,No,0
TXN00005135,CUST00024,2023-01-07,04:34:57,117.38,Airbnb,Travel,"Los Angeles, CA",Transfer,Bank Transfer,Mobile,52,104,395,18,21,No,1
TXN00005136,CUST01318,2023-07-11,00:09:51,164.37,Apple Store,Electronics,"Philadelphia, PA",Purchase,Debit Card,Mobile,61,158,315,12,6,No,0
TXN00005137,CUST00322,2023-04-17,07:31:43,686.9,Unknown Merchant,Unknown,"Los Angeles, CA",Purchase,Credit Card,Desktop,58,49,59,1,48,No,1
TXN00005138,CUST01036,2024-03-31,10:13:57,40.08,Shell Gas,Gas & Fuel,"Phoenix, AZ",Transfer,Debit Card,Mobile,77,169,476,18,21,No,0
TXN00005139,CUST00962,2023-10-20,05:02:42,529.32,Chase ATM,ATM,"Las Vegas, NV",Purchase,PayPal,POS Terminal,24,116,213,13,28,No,0
TXN00005140,CUST01016,2023-06-21,01:00:12,42.18,Shell Gas,Gas & Fuel,"Dallas, TX",Purchase,PayPal,Mobile,58,141,99,4,17,No,0
TXN00005141,CUST00339,2024-06-07,00:06:34,174.73,Chase ATM,ATM,"San Antonio, TX",Purchase,Bank Transfer,Mobile,30,162,0,9,18,No,1
TXN00005142,CUST00154,2023-06-01,23:42:28,43.48,Airbnb,Travel,"New York, NY",Purchase,Bank Transfer,Mobile,35,100,42,16,11,No,0
TXN00005143,CUST01007,2023-07-26,01:17:25,336.03,McDonald's,Food & Beverage,"Houston, TX",Purchase,Credit Card,Mobile,54,125,310,19,46,No,0
TXN00005144,CUST00657,2024-01-01,03:35:11,25.9,Venmo Transfer,Money Transfer,"San Diego, CA",Purchase,Credit Card,Tablet,30,25,167,15,44,No,0
TXN00005145,CUST00494,2023-04-28,14:55:03,36.39,Amazon,E-commerce,"New York, NY",Transfer,PayPal,Mobile,53,128,191,16,25,No,0
TXN00005146,CUST00678,2024-01-12,07:52:05,106.19,CVS Pharmacy,Healthcare,"Los Angeles, CA",Transfer,PayPal,Tablet,48,100,33,0,30,No,1
TXN00005147,CUST00570,2023-05-26,07:53:14,47.21,Target,Retail,"Denver, CO",Transfer,Debit Card,ATM,19,146,33,14,25,No,0
TXN00005148,CUST00104,2024-01-21,19:39:04,51.81,Best Buy,Electronics,"Houston, TX",Transfer,Credit Card,Desktop,33,5,175,16,7,No,0
TXN00005149,CUST01039,2023-08-08,12:02:23,105.46,Lyft,Transportation,"Boston, MA",Refund,Debit Card,Mobile,26,19,416,10,49,No,0
TXN00005150,CUST00457,2023-04-13,08:46:46,27.08,Amazon,E-commerce,"Philadelphia, PA",Subscription,Credit Card,Mobile,26,170,195,4,37,No,0
TXN00005151,CUST01128,2023-06-04,05:40:06,141.69,Netflix,Subscription,"Chicago, IL",Refund,Debit Card,ATM,55,18,485,3,46,No,1
TXN00005152,CUST01318,2024-05-08,01:01:16,189.01,Starbucks,Food & Beverage,"Los Angeles, CA",Purchase,Bank Transfer,Mobile,28,121,157,8,27,No,0
TXN00005153,CUST00776,2023-03-10,21:42:21,199.59,McDonald's,Food & Beverage,"Phoenix, AZ",Withdrawal,Credit Card,Desktop,71,32,244,15,26,No,1
TXN00005154,CUST00826,2024-02-06,00:38:44,162.88,Netflix,Subscription,"Chicago, IL",Purchase,Credit Card,Desktop,73,149,499,11,13,No,0
TXN00005155,CUST00482,2023-06-16,08:46:25,155.05,Starbucks,Food & Beverage,"Philadelphia, PA",Purchase,Debit Card,Desktop,39,10,365,17,24,No,0
TXN00005156,CUST00162,2023-01-03,11:36:34,205.22,Target,Retail,"New York, NY",Purchase,Debit Card,Tablet,50,37,339,2,12,No,0
TXN00005157,CUST00941,2023-12-04,08:17:20,139.62,Chase ATM,ATM,"Philadelphia, PA",Purchase,Credit Card,Mobile,53,177,345,14,14,No,0
TXN00005158,CUST00910,2023-02-22,05:50:27,203.58,Chase ATM,ATM,"Philadelphia, PA",Withdrawal,PayPal,Desktop,62,86,334,17,9,No,0
TXN00005159,CUST01174,2024-01-17,03:08:45,184.58,McDonald's,Food & Beverage,"Los Angeles, CA",Transfer,Credit Card,POS Terminal,40,13,70,11,31,No,0
TXN00005160,CUST00918,2024-03-09,04:58:27,278.7,McDonald's,Food & Beverage,"Philadelphia, PA",Withdrawal,Debit Card,Tablet,62,145,326,12,4,No,0
TXN00005161,CUST00181,2024-04-19,17:54:51,189.97,McDonald's,Food & Beverage,"New York, NY",Refund,Bank Transfer,POS Terminal,62,9,113,0,19,No,0
TXN00005162,CUST01021,2023-06-11,23:35:50,772.29,Target,Retail,"Chicago, IL",Subscription,Gift Card,Desktop,51,88,284,3,1,No,0
TXN00005163,CUST00916,2023-05-19,08:18:17,584.99,PayPal,Money Transfer,"Philadelphia, PA",Subscription,Debit Card,Mobile,26,172,406,7,29,No,0
TXN00005164,CUST00648,2023-01-31,03:31:18,106.01,Starbucks,Food & Beverage,"New York, NY",Subscription,Debit Card,POS Terminal,41,46,417,18,45,No,0
TXN00005165,CUST00244,2023-11-21,19:03:18,57.47,Shell Gas,Gas & Fuel,"San Jose, CA",Transfer,Bank Transfer,Mobile,25,136,467,4,6,No,0
TXN00005166,CUST01019,2024-06-18,08:54:27,558.11,Starbucks,Food & Beverage,"Philadelphia, PA",Purchase,Credit Card,Mobile,24,119,142,10,1,No,0
